0	0.6621147649485886	0.1986819277319592	0.6912817590318814
0.001	0.6621144441378042	0.1986817986909395	0.6902814146691494
0.002	0.6621134816569407	0.1986814115637563	0.6892803815333129
0.003	0.6621118775095642	0.1986807663519458	0.6882786596282549
0.004	0.6621096316766326	0.1986798630557307	0.6872762489358433
0.005	0.6621067441317031	0.1986787016754829	0.6862731494309179
0.006	0.6621032148403093	0.1986772822114536	0.6852693610806155
0.007	0.6620990437610306	0.1986756046643416	0.6842648838455581
0.008	0.6620942308443026	0.1986736690346312	0.6832597176785227
0.009000000000000001	0.662088776033308	0.1986714753230563	0.6822538625254282
0.01	0.6620826792633201	0.1986690235303673	0.6812473183246399
0.011	0.6620759404623001	0.1986663136574848	0.6802400850075849
0.012	0.6620685595504331	0.1986633457053286	0.6792321624982595
0.013	0.6620605364403557	0.198660119674967	0.6782235507134893
0.01400000000000001	0.6620518710371535	0.1986566355676208	0.6772142495629283
0.01500000000000001	0.6620425632380731	0.198652893384472	0.6762042589487282
0.01600000000000001	0.662032612933004	0.1986488931269073	0.675193578766069
0.01700000000000001	0.6620220200041091	0.1986446347963733	0.6741822089027651
0.01800000000000001	0.6620107843258765	0.1986401183944056	0.6731701492393212
0.01900000000000001	0.6619989057652573	0.1986353439226455	0.6721573996490711
0.02000000000000001	0.6619863841814869	0.1986303113828738	0.6711439599980141
0.02100000000000001	0.6619732194262227	0.1986250207768747	0.6701298301449098
0.02200000000000001	0.6619594113433663	0.198619472106627	0.6691150099411611
0.02300000000000001	0.6619449597693864	0.1986136653741693	0.6680994992310855
0.02400000000000001	0.6619298645328218	0.1986076005816577	0.6670832978514551
0.02500000000000002	0.6619141254546693	0.1986012777312955	0.6660664056318487
0.02600000000000002	0.6618977423484809	0.1985946968255298	0.6650488223948001
0.02700000000000002	0.6618807150197232	0.198587857866769	0.6640305479551045
0.02800000000000002	0.6618630432664211	0.1985807608575703	0.6630115821204879
0.02900000000000002	0.6618447268788783	0.1985734058006526	0.6619919246913437
0.03000000000000002	0.6618257656397298	0.1985657926987845	0.6609715754607502
0.03100000000000002	0.6618061593238782	0.1985579215549095	0.6599505342144458
0.03200000000000002	0.6617859076982883	0.1985497923719519	0.6589288007305764
0.03300000000000002	0.6617650105226696	0.1985414051531214	0.6579063747804363
0.03400000000000002	0.6617434675486435	0.1985327599016207	0.6568832561275871
0.03500000000000002	0.6617212785202067	0.1985238566208518	0.6558594445283595
0.03600000000000003	0.6616984431735845	0.1985146953142549	0.6548349397316676
0.03700000000000003	0.6616749612372631	0.1985052759854497	0.6538097414790799
